# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: Xiaomi Model: MIX 2
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,AngleZ,AngleX,AngleY
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,SpeedAccuracy,BearingAccuracy,TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,946452850,8631739000000,,,-1260194515000793088,0.0,5458.219442516565,0.0,35.759239365197544,3165,27,0.0,15,404746656283647,8,37.2,377.01934814453125,0.6395000219345093,0,0.0,0.0,,,,,0,,1,,,288.17188,-83.65625,1.4375
Raw,946453616,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,8,0.0,15,404747354974118,366,22.5,128.05812072753906,0.8224999904632568,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453616,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,10,0.0,15,404747369962221,18,28.9,-311.8247375488281,0.7700000405311584,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453617,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,12,0.0,15,404747357245905,561,20.4,-503.6692810058594,1.0169999599456787,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453617,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,14,0.0,15,404747359450641,22,26.9,-483.08905029296875,0.824999988079071,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453618,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,15,0.0,15,404747359352082,422,22.4,585.0673828125,0.8899999856948853,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453618,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,20,0.0,15,404747373047943,647,18.9,33.82469940185547,1.0910000801086426,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453619,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,21,0.0,15,404747366604893,18,28.9,439.97802734375,0.7745000123977661,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453619,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,24,0.0,15,404747369655546,647,19.0,276.7155456542969,1.0850000381469727,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453620,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,27,0.0,15,404747356282775,7,37.0,375.2591247558594,0.41449999809265137,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946453620,8632439000000,,,-1260194515000793344,0.0,108.95630839513615,1.1589601581437936,11.91992221167538,3165,32,0.0,15,404747366478374,15,30.5,-367.1621398925781,0.7045000195503235,0,0.0,0.0,,,,,0,,1,,,65.734375,-80.984375,-4.5625
Raw,946454623,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,8,0.0,15,404748354973785,41,21.4,129.01910400390625,1.152500033378601,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454624,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,10,0.0,15,404748369963269,13,31.5,-310.4029846191406,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454624,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,12,0.0,15,404748357247493,650,19.2,-503.7739562988281,1.847000002861023,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454625,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,14,0.0,15,404748359452250,35,22.1,-481.59521484375,0.8149999976158142,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454625,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,15,0.0,15,404748359350084,490,20.6,585.0864868164062,1.7000000476837158,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454626,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,20,0.0,15,404748373047792,34,23.8,34.671504974365234,1.5110000371932983,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454626,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,21,0.0,15,404748366603360,14,30.1,441.5501708984375,0.03480000048875809,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454627,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,24,0.0,15,404748369654746,490,21.3,276.60137939453125,1.6850000619888306,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454627,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,27,0.0,15,404748356281508,12,32.7,376.3119201660156,0.0479000024497509,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946454628,8633439000000,,,-1260194515000793344,0.0,93.38356903754175,-3.726843751288843,15.748377539276586,3165,32,0.0,15,404748366479560,12,32.9,-366.48199462890625,0.03290000185370445,0,0.0,0.0,,,,,0,,1,,,103.359375,-82.765625,0.359375
Raw,946455615,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,8,0.0,15,404749354973322,93,15.4,128.79075622558594,1.377500057220459,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455616,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,10,0.0,15,404749369964327,13,31.7,-308.36859130859375,0.038700003176927567,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455616,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,12,0.0,15,404749357249151,755,18.1,-503.9832458496094,2.677000045776367,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455617,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,14,0.0,15,404749359453880,17,28.6,-479.1499328613281,0.48500001430511475,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455617,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,15,0.0,15,404749359348115,570,19.9,585.9998168945312,2.5199999809265137,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455618,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,20,0.0,15,404749373047684,19,27.3,37.137367248535156,0.07580000162124634,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
Raw,946455618,8634439000000,,,-1260194515000793344,0.0,87.54213195061311,-2.422063066124788,13.616955662950987,3165,21,0.0,15,404749366601847,21,26.5,443.54412841796875,0.12020000070333481,0,0.0,0.0,,,,,0,,1,,,143.57812,-85.828125,-1.765625
