# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: Xiaomi Model: MIX 2
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,AngleZ,AngleX,AngleY
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,SpeedAccuracy,BearingAccuracy,TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,946591704,8770678000000,,,-1260194514940120064,0.0,5151.562392711639,0.0,28.51461872369184,3279,15,0.0,15,404885537409200,9,35.7,587.0559692382812,0.6130000352859497,0,0.0,0.0,,,,,0,,1,,,195.15625,-83.3125,6.6875
Raw,946592610,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,10,0.0,15,404886368431140,16,29.8,-302.3956604003906,0.6115000247955322,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592611,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,15,0.0,15,404886357407602,9,35.0,585.9998168945312,0.3630000054836273,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592611,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,20,0.0,15,404886371355833,18,28.0,47.38312530517578,0.6869999766349792,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592612,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,21,0.0,15,404886364724371,648,19.0,452.908447265625,1.3174999952316284,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592612,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,24,0.0,15,404886367850575,13,31.0,294.0703125,0.5830000042915344,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592613,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,27,0.0,15,404886354433190,562,19.5,385.17340087890625,1.2524999380111694,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946592613,8771498000000,,,-1260194514940120576,0.0,82.03324978239834,4.659220238036856,16.279327918049685,3279,32,0.0,15,404886364973246,27,24.2,-358.74163818359375,0.8675000071525574,0,0.0,0.0,,,,,0,,1,,,241.3125,-78.4375,1.40625
Raw,946593597,8772498000000,,,-1260194514940120576,0.0,62.65018600970507,0.5627789762478265,13.165723233421835,3279,10,0.0,15,404887368432179,17,28.2,-301.13214111328125,0.04529999941587448,0,0.0,0.0,,,,,0,,1,,,273.40625,-79.46875,0.109375
Raw,946593598,8772498000000,,,-1260194514940120576,0.0,62.65018600970507,0.5627789762478265,13.165723233421835,3279,14,0.0,15,404887358000923,865,17.2,-474.9729919433594,2.256999969482422,0,0.0,0.0,,,,,0,,1,,,273.40625,-79.46875,0.109375
